id,shop_id,extender_menu,menu,price,special_num
0,0,세트메뉴,3종세트(후라이드+양념+깐풍),18000,1
2,0,세트메뉴,웰빙파닭(후라이드+양념),18000,1
3,0,세트메뉴,웰빙파닭(후라이드+깐풍기),18000,1
4,0,세트메뉴,웰빙파닭(양념+깐풍기),19000,1
5,0,치킨,후라이드치킨(뼈or순살),16000,2
6,0,치킨,양념치킨(뼈or순살),17000,2
7,0,치킨,깐풍치킨(뼈or순살),17000,2
8,0,치킨,매콤후라이드,17000,2
9,0,사이드메뉴,똥집감자튀김,10000,3
10,0,사이드메뉴,깐풍똥집,12000,3
11,0,음료,생맥500cc,3000,4
12,0,음료,생맥1700cc,10000,4
13,0,음료,소주,3000,4
14,0,음료,병맥주,4000,4
15,0,음료,콜라/사이다(중),1500,4
16,0,음료,콜라/사이다(대),2500,4
17,2,세트메뉴,순살1가지선택(깐풍닭or탕수닭or튀김닭or양념닭or간장닭) + 콜라500ml,11000,1
18,2,세트메뉴,순살2가지선택(깐풍닭or탕수닭or튀김닭or양념닭or간장닭) + 콜라1.25L,17000,1
19,2,세트메뉴,순살3가지선택(깐풍닭or탕수닭or튀김닭or양념닭or간장닭) + 콜라1.25L,25000,1
20,2,치킨,안동찜닭,18000,2
21,2,치킨,닭도리탕,18000,2
22,3,세트메뉴,후라이드반+양념반윙봉(마일드or핫),16000,1
23,3,세트메뉴,후라이드반+양념반윙봉20조각(마일드or핫),17000,1
24,3,세트메뉴,닭다리반(4조각)+닭날개반(5조각)(마일드or핫),17000,1
25,3,치킨,골드링양파닭(오리지널),18000,2
26,3,치킨,골드링양파닭(순살),20000,2
27,3,치킨,닭다리(마일드or핫),17000,2
28,3,치킨,닭날개(마일드or핫),17000,2
29,3,치킨,참나무훈제치킨,15000,2
30,3,치킨,네네흑임자치킨,20000,2
31,3,치킨,네네마늘치킨(오리지날),17000,2
32,3,치킨,네네마늘치킨(순살),19000,2
33,3,치킨,네네순살닭강정,18000,2
34,3,치킨,스노윙치킨야채(오리지날),17000,2
35,3,치킨,스노윙치킨야채(순살),19000,2
36,3,치킨,스노윙치킨치즈(오리지날),17000,2
37,3,치킨,스노윙치킨치즈(순살),19000,2
38,3,치킨,오리엔탈파닭(오리지날),17000,2
39,3,치킨,오리엔탈파닭(순살),19000,2
40,3,치킨,쇼킹핫양념치킨(오리지날),17000,2
41,3,치킨,쇼킹핫양념치킨(순살),19000,2
42,3,치킨,후라이드치킨(오리지날)(마일드or핫),15000,2
43,3,치킨,후라이드치킨(순살)(마일드or핫),17000,2
44,3,치킨,양념치킨,16000,2
45,3,치킨,후닭(마일드or핫),16000,2
46,3,치킨,후닭윙봉(마일드or핫),18000,2
47,3,사이드메뉴,네네스위틱,3000,3
48,3,치킨,후닭(순살)(마일드or핫),18000,2
49,4,치킨,맛초킹,17000,2
50,4,치킨,맛초킹윙,17000,2
51,4,치킨,쏘스에무쵸,18000,2
52,4,치킨,쇼스에무쵸핫,18000,2
53,4,치킨,뿌링클,17000,2
54,4,치킨,뿌링클핫,18000,2
55,4,치킨,바삭클,15000,2
56,4,치킨,프리미엄텐더요레요레(애플or레몬),17000,2
57,4,치킨,별코치,18000,2
58,4,치킨,치킨강정한마리,18000,2
59,4,치킨,순살떡감정(매콤or달콤),19500,2
60,4,치킨,순살치킨강정(매콤or달콤),19000,2
61,4,치킨,"""순살파닭(간장,겨자,파추가시1000원)""",19500,2
62,4,치킨,매운닭날개구이,15000,2
63,4,치킨,순살뿌링클,19000,2
64,4,치킨,순살뿌링클핫,19900,2
65,4,치킨,순살바삭클,18000,2
66,4,치킨,후라이드치킨,15000,2
67,4,치킨,핫후라이드치킨,16000,2
68,4,치킨,닭날개후라이드,17000,2
69,4,치킨,닭다리후라이드치킨(8조각),17000,2
70,4,치킨,양념치킨,16000,2
71,4,치킨,매운맛양념치킨,17000,2
72,4,치킨,반반치킨(후라이드반+양념반),16000,2
73,4,치킨,루팡치킨한마리,18000,2
74,4,치킨,루팡치킨날개,18000,2
75,4,치킨,간장골드한마리,16000,2
76,4,치킨,간장골드윙,17000,2
77,4,치킨,간장골드닭다리,17000,2
78,4,치킨,간장골드다리윙,17000,2
79,4,사이드메뉴,달콤바삭치즈볼(5개),5000,3
80,4,사이드메뉴,케이준프라이,3000,3
81,4,사이드메뉴,뿌링콜팝,3500,3
82,4,사이드메뉴,왕콜팝,4000,3
83,4,사이드메뉴,미니콜팝,3000,3
84,4,치킨,커리퀸,17000,2
85,4,치킨,순살커리퀸,19000,2
86,4,사이드메뉴,뿌링치즈스틱,4000,3
87,4,사이드메뉴,리코타치즈샐러드,7000,3
88,4,사이드메뉴,케이준프라이,3000,3
89,4,사이드메뉴,뿌링뿌링소스,1500,3
90,4,사이드메뉴,콜팝치킨,3000,3
91,5,세트메뉴,SET1)후라이드치킨(大)+콤비네이션피자R+콜라500ml+쿠폰,17000,1
92,5,세트메뉴,SET2)양념치킨(大)+콤비네이션피자R+콜라500ml+쿠폰,18000,1
93,5,세트메뉴,SET3)순살치킨(大)+콤비네이션피자R+콜라500ml+쿠폰,17000,1
94,5,세트메뉴,SET4)순살양념치킨(大)+콤비네이션피자R+콜라500ml+쿠폰,18000,1
95,5,세트메뉴,SET5)다리치킨(大)+콤비네이션피자R+콜라500ml+쿠폰,19000,1
96,5,세트메뉴,SET6)날개치킨(大)+콤비네이션피자R+콜라500ml+쿠폰,19000,1
97,5,세트메뉴,SET7)다리+날개치킨(大)+콤비네이션피자R+콜라500ml+쿠폰,19000,1
98,5,세트메뉴,SET8)간장치킨(大)+콤비네이션피자R+콜라500ML+쿠폰,19000,1
99,5,세트메뉴,순살두마리치킨(후라이드+양념)+콜라(大),19000,1
100,5,세트메뉴,후라이드치킨+콤비네이션피자(L)+콜라(大),20500,1
101,5,세트메뉴,후라이드치킨+치즈크러스트(L)+콜라(大),22000,1
102,5,피자,콤비네이션피자L,11500,2
103,5,피자,콤비네이션피자R,9500,2
104,5,피자,불고기피자L,11500,2
105,5,피자,불고기피자R,9500,2
106,5,피자,페페로니피자L,11500,2
107,5,피자,페페로니피자R,9500,2
108,5,피자,치즈크러스트피자L,13000,2
109,5,피자,치즈크러스트피자R,10000,2
110,5,피자,포테이토피자L,14000,2
111,5,피자,포테이토피자R,11000,2
112,5,피자,고구마피자L,15000,2
113,5,피자,고구마피자R,12000,2
114,5,피자,리치골드L,15000,2
115,5,피자,리치골드R,12000,2
116,5,피자,치즈바이트L,15000,2
117,5,피자,치즈바이트R,12000,2
118,5,치킨,후라이드치킨,13000,3
119,5,치킨,양념치킨,14000,3
120,5,치킨,순살후라이드,13000,3
121,5,치킨,순살양념,14000,3
122,5,치킨,다리+날개,15000,3
123,5,치킨,다리치킨,15000,3
124,5,치킨,날개치킨,15000,3
125,5,치킨,간장치킨,15000,3
126,7,후라이드+세트,"""후라이드+간장,양념,겨자,마늘,불닭,웰빙중택1""",17000,1
127,7,후라이드+세트,후라이드+양념,17000,1
128,7,후라이드+세트,후라이드+겨자,17000,1
129,7,후라이드+세트,후라이드+마늘,17000,1
130,7,후라이드+세트,후라이드+불닭,17000,1
131,7,후라이드+세트,후라이드+웰빙,17000,1
132,7,두마리세트,아래7개매뉴중2개선택!,18000,2
133,7,두마리세트,"""후라이드,간장,양념""",0,2
134,7,두마리세트,"""겨자,마늘,불닭,카레 (1000원 추가)""",0,2
135,7,두마리세트,"""먹물,치즈머스타드 (2000원 추가)""",0,2
136,7,두마리세트,양파순살(어니언)시 1000원 추가,0,2
137,7,세마리세트,아래7개매뉴중3개선택!,27000,3
138,7,세마리세트,"""후라이드,간장,양념""",0,3
139,7,세마리세트,"""겨자,마늘,불닭,카레 (1000원 추가)""",0,3
140,7,세마리세트,"""먹물,치즈머스타드 (2000원 추가)""",0,3
141,7,세마리세트,양파순살(어니언)시 1000원 추가,0,3
142,7,한마리,아래7개매뉴중1개선택!,13000,4
143,7,한마리,"""후라이드,간장,양념""",0,4
144,7,한마리,"""겨자,마늘,불닭,카레 (1000원 추가)""",0,4
145,7,한마리,"""먹물,치즈머스타드 (2000원 추가)""",0,4
146,7,한마리,양파순살(어니언)시 1000원 추가,0,4
147,8,세트메뉴,Set A(짜장2+탕수육),19000,1
148,8,세트메뉴,Set B(짬뽕2+탕수육),20000,1
149,8,세트메뉴,Set C(쟁반짜장(2인분)+탕수육),21000,1
150,8,면류,짜장면,5000,2
151,8,면류,간짜장,5500,2
152,8,면류,짬뽕,5500,2
153,8,면류,우동,5500,2
154,8,면류,울면,5500,2
155,8,면류,삼선간짜장,6500,2
156,8,면류,기스면,6500,2
157,8,면류,삼선우동,7500,2
158,8,면류,삼선짬뽕,7500,2
159,8,면류,삼선울면,7500,2
160,8,면류,하얀짬뽕,7500,2
161,8,면류,해물탕면,7500,2
162,8,면류,압구정특면,8000,2
163,8,면류,삼선고추짬뽕,7500,2
164,8,면류,삼선쟁반짜장(2인분),12000,2
165,8,면류,삼선쟁반짜장(1인분),6500,2
166,8,면류,삼선쟁반짬뽕(2인분),13000,2
167,8,면류,삼선쟁반짬뽕(1인분),7500,2
168,8,밥류,짜장밥,5500,3
169,8,밥류,볶음밥,5500,3
170,8,밥류,짬뽕밥,6000,3
171,8,밥류,삼선볶음밥,7000,3
172,8,밥류,새우볶음밥,7000,3
173,8,밥류,마파두부밥,7000,3
174,8,밥류,잡채밥,6500,3
175,8,밥류,고추잡채밥,7500,3
176,8,밥류,라조육밥,8000,3
177,8,밥류,송이덮밥,7500,3
178,8,밥류,삼선짬뽕밥,8000,3
179,8,밥류,게살볶음밥,8000,3
180,8,밥류,특밥,9000,3
181,8,밥류,유산슬밥,11000,3
182,8,밥류,잡탕밥,12000,3
183,8,밥류,해삼탕밥,12000,3
184,8,요리류,등심탕수육(대),25000,4
185,8,요리류,등심탕수육(중),19000,4
186,8,요리류,등심탕수육(소),14000,4
187,8,요리류,사천탕수육(대),25000,4
188,8,요리류,사천탕수육(중),19000,4
189,8,요리류,소고기탕수육(대),30000,4
190,8,요리류,소고기탕수육(중),24000,4
191,8,요리류,유린육(대),25000,4
192,8,요리류,유린육(중),20000,4
193,8,요리류,깐풍육(대),25000,4
194,8,요리류,깐풍육(중),20000,4
195,8,요리류,고추잡채(대),25000,4
196,8,요리류,고추잡채(중),20000,4
197,8,요리류,잡채(대),20000,4
198,8,요리류,잡채(중),15000,4
199,8,요리류,라조육(대),25000,4
200,8,요리류,라조육(중),20000,4
201,8,요리류,깐풍우육,30000,4
202,8,요리류,난자완스,25000,4
203,8,요리류,오향장육,30000,4
204,8,요리류,양장피(대),30000,4
205,8,요리류,양장피(중),22000,4
206,8,요리류,팔보채(대),32000,4
207,8,요리류,팔보채(중),27000,4
208,8,요리류,유산슬(대),32000,4
209,8,요리류,유산슬(중),27000,4
210,8,요리류,잡탕,32000,4
211,8,요리류,해삼탕,45000,4
212,8,요리류,해삼전복,45000,4
213,8,요리류,전가복,45000,4
214,8,요리류,송이전복,45000,4
215,8,요리류,송이해삼,45000,4
216,8,요리류,홍쇼샥스핀,35000,4
217,8,요리류,게살샥스핀,40000,4
218,8,요리류,게살샥스핀스프,25000,4
219,8,요리류,삼선누룽지탕,30000,4
220,8,요리류,토마토케찹새우(대),33000,4
221,8,요리류,토마토케찹새우(중),27000,4
222,8,요리류,크림새우(대),33000,4
223,8,요리류,크림새우(중),27000,4
224,8,요리류,깐쇼새우(대),33000,4
225,8,요리류,깐쇼새우(중),27000,4
226,8,요리류,깐쇼중새우,38000,4
227,8,요리류,깐풍새우(대),33000,4
228,8,요리류,깐풍새우(중),27000,4
229,8,요리류,깐풍중새우,38000,4
230,8,요리류,크림중새우,38000,4
231,8,요리류,해파리냉채,20000,4
232,8,요리류,삼풍냉채,30000,4
233,8,요리류,라조기(대),25000,4
234,8,요리류,라조기(중),20000,4
235,8,요리류,깐풍기(대),25000,4
236,8,요리류,깐풍기(중),20000,4
237,8,사이드/기타,꽃빵1인분,4000,5
238,8,사이드/기타,"""군,물만두""",4000,5
239,8,사이드/기타,계란탕,12000,5
240,8,사이드/기타,삼선탕,12000,5
241,9,세트류,0 :탕수육+짜장2+만두+콜라,10000,1
242,9,세트류,1 :탕수육+짜장1+짬뽕1+만두+콜라,11000,1
243,9,세트류,2 :깐풍육+짜장2+만두+콜라,10000,1
244,9,세트류,3 :깐풍육+짜장1+짬뽕1+만두+콜라,11000,1
245,9,세트류,4 :깐풍기+짜장2+만두+콜라,17000,1
246,9,세트류,5 :깐풍기+짜장1+짬뽕1+만두+콜라,17000,1
247,9,세트류,6 :탕수육+쟁반짜장+짬뽕+군or물만두중택1,21000,1
248,9,세트류,7 :양장피+쟁반짜장+짬뽕+군or물만두중택1,23000,1
249,9,세트류,8 :깐풍기+쟁반짜장+짬뽕+군or물만두중택1,23000,1
250,9,세트류,9 :팔보채+쟁반짜장+짬뽕+군or물만두중택1,26000,1
251,9,면류,매운짬뽕,6000,2
252,9,면류,고추짬뽕,7000,2
253,9,면류,홍합짬뽕,7000,2
254,9,면류,탕짜(짬)면,7000,2
255,9,면류,탕볶밥,7500,2
256,9,면류,볶음짬뽕,6000,2
257,9,면류,굴짬뽕,7000,2
258,9,면류,쟁반짜장(1인),5500,2
259,9,면류,쟁반짜장(2인),11000,2
260,9,면류,짜장,4500,2
261,9,면류,짬뽕,5000,2
262,9,면류,울면,5000,2
263,9,면류,우동,5000,2
264,9,면류,간짜장,5000,2
265,9,면류,유니짜장,6000,2
266,9,면류,삼선간짜장,7000,2
267,9,면류,삼성짬뽕,7000,2
268,9,면류,삼선우동,7000,2
269,9,면류,삼선울면,7000,2
270,9,면류,기스면,7000,2
271,9,면류,누룽지탕,8000,2
272,9,면류,떡볶이쟁반짜장,6000,2
273,9,면류,떡볶이볶음짬뽕,6500,2
274,9,밥류,볶음밥,5500,3
275,9,밥류,짬뽕밥,5500,3
276,9,밥류,짜장밥,5500,3
277,9,밥류,김치볶음밥,6000,3
278,9,밥류,잡채밥,6500,3
279,9,밥류,새우볶음밥,7000,3
280,9,밥류,삼선볶음밥,7000,3
281,9,밥류,고추잡채밥,7000,3
282,9,밥류,마파두부밥,7000,3
283,9,밥류,금룡정식,12000,3
284,9,밥류,유산슬밥,12000,3
285,9,밥류,잡탕밥,12000,3
286,9,요리류,사품냉채,46000,4
287,9,요리류,삼풍냉채,36000,4
288,9,요리류,이품냉채,31000,4
289,9,요리류,해파리냉채,26000,4
290,9,요리류,해삼과자연송이,51000,4
291,9,요리류,해삼탕,45000,4
292,9,요리류,라조새우,32000,4
293,9,요리류,깐쇼새우,32000,4
294,9,요리류,새우와자연송이,51000,4
295,9,요리류,소고기탕수육,25000,4
296,9,요리류,소고기튀김,25000,4
297,9,요리류,부추잡채,26000,4
298,9,요리류,당면잡채,12000,4
299,9,요리류,마파두부,16000,4
300,9,요리류,양장피,28000,4
301,9,요리류,난자완스,30000,4
302,9,요리류,탕수육,17000,4
303,9,요리류,사천탕수육,22000,4
304,9,요리류,라조기,25000,4
305,9,요리류,라조육,25000,4
306,9,요리류,깐풍기,25000,4
307,9,요리류,깐풍육,25000,4
308,9,요리류,새우와두부,36000,4
309,9,요리류,자연송시와죽순,51000,4
310,9,요리류,동고버섯과죽순,46000,4
311,9,요리류,고추잡채,25000,4
312,9,요리류,유산슬,32000,4
313,9,요리류,팔보채,28000,4
314,9,요리류,잡탕,28000,4
315,9,요리류,전가복,51000,4
316,9,요리류,샥스핀,51000,4
317,9,사이드/기타,돈까스정식,6500,5
318,9,세트류,10 :탕수육or깐풍육+볶음짬뽕2인+콜라,21000,1
319,10,세트류,탕수육+쟁반짜장1인or볶음짬뽕1인,13000,1
320,10,세트류,탕수육+짜장면+짬뽕+사천만두,15000,1
321,10,세트류,탕수육+짜장면2+사천만두,15000,1
322,10,세트류,탕수육+짬뽕2+사천만두,16000,1
323,10,세트류,탕수육+쟁반짜장2인+사천만두,18000,1
324,10,세트류,탕수육+볶음짬뽕2인+사천만두,18000,1
325,10,세트류,깐풍기+짜장면+짬뽕+사천만두,18000,1
326,10,세트류,깐풍기+짜장면2+사천만두,18000,1
327,10,세트류,깐풍기+짬뽕2+사천만두,19000,1
328,10,세트류,깐풍기+쟁반짜장2인+사천만두,21000,1
329,10,세트류,깐풍기+볶음짬뽕2인+사천만두,21000,1
330,10,세트류,깐풍육+짜장면+짬뽕+사천만두,15000,1
331,10,세트류,깐풍육+짜장면2+사천만두,15000,1
332,10,세트류,깐풍육+쟁반짜장2인+사천만두,16000,1
333,10,세트류,깐풍육+쟁반짜장2인+사천만두,18000,1
334,10,세트류,깐풍육+볶음짬뽕2인+사천만두,18000,1
335,10,세트류,양장피+짜장면+짬뽕+사천만두,23000,1
336,10,세트류,양장피+짜장면2+사천만두,23000,1
337,10,세트류,양장피+짬뽕2+사천만두,24000,1
338,10,세트류,양장피+쟁반짜장2인+사천만두,26000,1
339,10,세트류,양장피+볶음짬뽕2인+사천만두,26000,1
340,10,세트류,탕수육+볶음밥2,17000,1
341,10,세트류,탕수육+잡채밥2,17000,1
342,10,세트류,탕수육+짬뽕밥2,17000,1
343,10,세트류,탕수육+짜장밥2,17000,1
344,10,세트류,탕수육+새우볶음밥2,18000,1
345,10,세트류,탕수육+짜장1,10000,1
346,10,세트류,탕수육+짬뽕1,10000,1
347,10,세트류,A코스:양장피+탕수육+고추잡채,35000,1
348,10,세트류,B코스:양장피+탕수육+잡탕+유산슬,50000,1
349,10,세트류,C코스:양장피+탕수육+고추잡채+깐풍기+삼선누룽지탕,70000,1
350,10,세트류,D코스:양장피+팔보채+깐쇼채우+고추잡채+깐풍기+유산슬,90000,1
351,10,면류,꽃게짬뽕,7000,2
352,10,면류,콩나물짬뽕,7000,2
353,10,면류,낙지짬뽕,8000,2
354,10,면류,쟁반짜장,6000,2
355,10,면류,볶음짬뽕,6000,2
356,10,면류,불짜장면,6000,2
357,10,면류,짜장면,4500,2
358,10,면류,간짜장,5000,2
359,10,면류,짬뽕,5000,2
360,10,면류,우동,5000,2
361,10,면류,울면,5000,2
362,10,면류,물냉면,5000,2
363,10,면류,비빔냉면,5000,2
364,10,면류,굴짬뽕,6000,2
365,10,면류,기스면,6000,2
366,10,면류,유니짜장,6000,2
367,10,면류,사천짜장,6000,2
368,10,면류,삼선간짜장,7000,2
369,10,면류,홍합짬뽕,7000,2
370,10,면류,삼선짬뽕,7000,2
371,10,면류,낙지짬뽕,8000,2
372,10,면류,삼선울면,7000,2
373,10,면류,누룽지탕,10000,2
374,10,면류,물냉면,5000,2
375,10,면류,비빔냉면,5000,2
376,10,면류,콩국수,6000,2
377,10,밥류,육개장,6000,3
378,10,밥류,갈비탕,6000,3
379,10,밥류,볶음밥,5500,3
380,10,밥류,짬뽕밥,5500,3
381,10,밥류,짜장밥,5500,3
382,10,밥류,김치볶음밥,6000,3
383,10,밥류,오므라이스,6000,3
384,10,밥류,김치덮밥,6000,3
385,10,밥류,송이덮밥,6000,3
386,10,밥류,제육덮밥,6000,3
387,10,밥류,잡채밥,6000,3
388,10,밥류,고추잡채밥,7000,3
389,10,밥류,소고기잡채밥,7000,3
390,10,밥류,소고기덮밥,7000,3
391,10,밥류,오징어덮밥,7000,3
392,10,밥류,김치제육덮밥,7000,3
393,10,밥류,삼선볶음밥,7000,3
394,10,밥류,새우볶음밥,7000,3
395,10,밥류,마파두부밥,7000,3
396,10,밥류,북경특밥,7000,3
397,10,밥류,삼선고추짬뽕밥,8000,3
398,10,밥류,유산슬밥,11000,3
399,10,밥류,잡탕밥,11000,3
400,10,요리류,탕수육소,13000,4
401,10,요리류,탕수육중,16000,4
402,10,요리류,탕수육대,23000,4
403,10,요리류,칠리탕수육소,15000,4
404,10,요리류,칠리탕수육중,18000,4
405,10,요리류,과일탕수육소,15000,4
406,10,요리류,과일탕수육중,18000,4
407,10,요리류,사천탕수육소,15000,4
408,10,요리류,사천탕수육중,20000,4
409,10,요리류,깐풍육소,18000,4
410,10,요리류,깐풍육중,23000,4
411,10,요리류,깐풍기소,18000,4
412,10,요리류,깐풍기중,23000,4
413,10,요리류,라조기소,18000,4
414,10,요리류,라조기중,23000,4
415,10,요리류,라조육소,18000,4
416,10,요리류,라조육중,23000,4
417,10,요리류,고추잡채소,18000,4
418,10,요리류,고추잡채중,23000,4
419,10,요리류,소고기잡채소,20000,4
420,10,요리류,소고기잡채중,25000,4
421,10,요리류,소고기탕수육소,20000,4
422,10,요리류,소고기탕수육중,25000,4
423,10,요리류,해파리냉채소,20000,4
424,10,요리류,해파리냉채중,25000,4
425,10,요리류,난자완스소,20000,4
426,10,요리류,난자완스중,25000,4
427,10,요리류,양장피소,20000,4
428,10,요리류,양장피중,25000,4
429,10,요리류,팔보채소,20000,4
430,10,요리류,팔보채중,25000,4
431,10,요리류,잡탕소,20000,4
432,10,요리류,잡탕중,25000,4
433,10,요리류,유산슬소,25000,4
434,10,요리류,유산슬중,30000,4
435,10,요리류,깐쇼새우소,25000,4
436,10,요리류,깐쇼새우중,30000,4
437,10,요리류,깐풍새우소,25000,4
438,10,요리류,깐풍새우중,30000,4
439,10,요리류,삼선누룽지탕소,25000,4
440,10,요리류,삼선누룽지탕중,30000,4
441,10,요리류,삼풍냉채,35000,4
442,10,요리류,해삼탕,40000,4
443,10,요리류,해삼쥬스,40000,4
444,10,요리류,전가복,50000,4
445,10,요리류,죽순전복,50000,4
446,10,요리류,송이전복,50000,4
447,10,요리류,샥스핀,50000,4
448,10,사이드/기타,짬짜면,6000,5
449,10,사이드/기타,볶짜면,6000,5
450,10,사이드/기타,볶짬면,6000,5
451,10,사이드/기타,탕짜면,7000,5
452,10,사이드/기타,탕짬면,7000,5
453,10,사이드/기타,탕볶밥,7000,5
454,10,사이드/기타,군만두/물만두,4000,5
455,10,사이드/기타,사천만두,5000,5
456,10,사이드/기타,(떡)만두국,6000,5
457,10,요일별특식,월요콩나물짬뽕,5500,6
458,10,요일별특식,화요잡채밥,5500,6
459,10,요일별특식,수요마파밥,5500,6
460,10,요일별특식,목요송이밥,5500,6
461,10,요일별특식,금요삼선볶음밥,5500,6
462,11,세트류,강력추천)탕수육or깐풍육or사천탕수육+짜장1,11000,1
463,11,세트류,세트0)탕수육or깐풍육or사천탕수육+짜장2+만두,14000,1
464,11,세트류,세트1)탕수육or깐풍육or사천탕수육+짜장+짬뽕+만두,15000,1
465,11,세트류,세트2)탕수육or깐풍육or사천탕수육+짜장+쟁반짜장+만두,16000,1
466,11,세트류,세트3)탕수육or깐풍육or사천탕수육+쟁반짜장2+만두,18000,1
467,11,세트류,세트4)탕수육or깐풍육or사천탕수육+볶음밥2+만두,18000,1
468,11,세트류,세트5)깐풍기+짜장2+만두,17000,1
469,11,세트류,세트6)양장피+짜장2+만두,23000,1
470,11,세트류,A코스)탕수육+양장피+만두+짬뽕국물,35000,1
471,11,세트류,B코스)양장피+사천탕수육+만두+짬뽕국물,35000,1
472,11,세트류,C코스)탕수육+고추잠채+만두+짬뽕국물,35000,1
473,11,세트류,깐풍육정식,7000,1
474,11,세트류,탕수육정식,7000,1
475,11,세트류,"""왕쟁반짜장(2,3인분)+공기밥""",13000,1
476,11,세트류,"""왕쟁반짬뽕(2,3인분)+공기밥""",13000,1
477,11,면류,짜장,4500,2
478,11,면류,우동,5000,2
479,11,면류,짬뽕,5000,2
480,11,면류,간짜장,5000,2
481,11,면류,울면,5000,2
482,11,면류,쟁반짜장,5500,2
483,11,면류,불짜장,5500,2
484,11,면류,불짬뽕,5500,2
485,11,면류,볶음짬뽕,6000,2
486,11,면류,대연각특면,6000,2
487,11,면류,굴짬뽕,6000,2
488,11,면류,삼선짬뽕,7000,2
489,11,면류,삼선간짜장,6500,2
490,11,면류,삼선우동,7000,2
491,11,면류,삼선울면,7000,2
492,11,면류,기스면,7000,2
493,11,면류,홍합짬뽕,6000,2
494,11,면류,굴짬뽕,6000,2
495,11,면류,볶음짬뽕,6000,2
496,11,면류,불타는짬뽕,5500,2
